param-n,build-real,build-sys,build-user,build-and-typecheck-real,build-and-typecheck-sys,build-and-typecheck-user,refine-real,refine-sys,refine-user,typecheck-real,typecheck-sys,typecheck-user
340,0.018,0.,0.018,0.027,0.,0.027,0.008,0.,0.008,0.008,0.,0.008
345,0.018,0.,0.018,0.027,0.,0.027,0.009,0.,0.009,0.008,0.,0.008
350,0.018,0.,0.018,0.027,0.,0.027,0.009,0.,0.009,0.008,0.,0.008
355,0.019,0.,0.019,0.028,0.,0.028,0.009,0.,0.009,0.009,0.,0.009
360,0.019,0.,0.019,0.028,0.,0.028,0.009,0.,0.009,0.009,0.,0.009
365,0.019,0.,0.019,0.028,0.,0.028,0.01,0.,0.01,0.009,0.,0.009
370,0.019,0.,0.019,0.029,0.,0.029,0.01,0.,0.01,0.009,0.,0.009
375,0.019,0.,0.019,0.03,0.,0.03,0.01,0.,0.01,0.01,0.,0.01
380,0.019,0.,0.019,0.03,0.,0.03,0.01,0.,0.01,0.01,0.,0.01
385,0.019,0.,0.019,0.03,0.,0.03,0.011,0.,0.011,0.01,0.,0.01
390,0.02,0.,0.02,0.03,0.,0.03,0.011,0.,0.011,0.01,0.,0.01
395,0.02,0.,0.02,0.033,0.,0.033,0.01,0.,0.01,0.012,0.,0.012
400,0.02,0.,0.02,0.033,0.,0.033,0.011,0.,0.011,0.012,0.,0.012
410,0.023,0.,0.023,0.034,0.,0.034,0.011,0.,0.011,0.011,0.,0.011
420,0.023,0.,0.023,0.036,0.,0.036,0.013,0.,0.013,0.012,0.,0.012
430,0.023,0.,0.023,0.036,0.,0.036,0.013,0.,0.013,0.012,0.,0.012
440,0.022,0.,0.022,0.036,0.,0.036,0.015,0.,0.015,0.013,0.,0.013
450,0.025,0.,0.025,0.039,0.,0.039,0.014,0.,0.014,0.014,0.,0.014
460,0.025,0.,0.025,0.039,0.,0.039,0.014,0.,0.014,0.014,0.,0.014
470,0.026,0.,0.026,0.041,0.,0.041,0.017,0.,0.017,0.015,0.,0.015
480,0.027,0.,0.027,0.043,0.,0.043,0.016,0.,0.016,0.015,0.,0.015
490,0.026,0.,0.026,0.043,0.,0.043,0.016,0.,0.016,0.016,0.,0.016
500,0.026,0.,0.026,0.045,0.,0.045,0.016,0.,0.016,0.018,0.,0.018
550,0.03,0.,0.03,0.05,0.,0.05,0.022,0.,0.022,0.02,0.,0.02
600,0.033,0.,0.033,0.057,0.,0.057,0.024,0.,0.024,0.023,0.,0.023
650,0.035,0.,0.035,0.063,0.,0.063,0.028,0.,0.028,0.027,0.,0.027
700,0.038,0.,0.038,0.069,0.,0.069,0.031,0.,0.031,0.031,0.,0.031
750,0.039,0.,0.039,0.075,0.,0.075,0.037,0.,0.037,0.035,0.,0.035
800,0.044,0.,0.044,0.085,0.,0.085,0.039,0.,0.039,0.04,0.,0.04
850,0.046,0.,0.046,0.092,0.,0.092,0.045,0.,0.045,0.046,0.,0.046
900,0.048,0.,0.048,0.102,0.,0.102,0.048,0.,0.048,0.053,0.,0.053
950,0.052,0.,0.052,0.109,0.,0.109,0.055,0.,0.055,0.057,0.,0.057
1000,0.053,0.,0.053,0.116,0.,0.116,0.062,0.,0.062,0.063,0.,0.063
1100,0.06,0.,0.06,0.136,0.,0.136,0.073,0.,0.073,0.075,0.,0.075
1200,0.064,0.,0.064,0.152,0.,0.152,0.084,0.,0.084,0.087,0.,0.087
1300,0.071,0.,0.071,0.17,0.,0.17,0.099,0.,0.099,0.098,0.,0.098
1400,0.079,0.,0.079,0.196,0.,0.196,0.115,0.,0.115,0.116,0.,0.116
1500,0.084,0.,0.084,0.214,0.,0.214,0.131,0.,0.131,0.129,0.,0.129
1600,0.087,0.,0.087,0.237,0.,0.237,0.145,0.,0.145,0.149,0.,0.149
1700,0.094,0.003,0.09,0.262,0.003,0.258,0.166,0.,0.166,0.168,0.,0.168
1800,0.1,0.,0.1,0.286,0.,0.286,0.182,0.,0.182,0.185,0.,0.185
1900,0.104,0.,0.104,0.311,0.,0.311,0.205,0.,0.205,0.207,0.,0.207
